User_ID,title,interaction
920,Senior Software Engineer,45.0
192,"RVP, Sales - North America",35.0
739,Audio Visual Technician,12.0
689,Business Development Manager,52.0
99,Accounts Payable Specialist,1.0
548,Quality Intern,2.0
978,Commercial BDR Manager,1.0
999,Design Data Analyst,61.0
96,Medical Device Recruiter,113.0
664,"Wind Technician I - Allen, NE",2.0
663,Mechanical Technician,2.0
190,Business Intelligence Developer,35.0
736,Senior Quality Assurance Analyst,6.0
37,Business Analyst II,15.0
780,Territory Account Manager -East Coast,1.0
369,Vmware Consultant,4.0
695,CMP Manufacturing Engineer,10.0
525,Real Estate Attorney,1.0
279,Manager of Health Analytics,4.0
217,Senior UI/UX Engineer (Hybrid),2.0
867,Senior Accounting Specalist,19.0
873,Scientist II (HPLC),8.0
798,Electrical Assembler,2.0
273,Mechanical Assembler,1.0
881,Software Tester,2.0
62,"Data center Technician - Cheyenne, WY",1.0
596,Legal Assistant II,2.0
880,"Senior Manager, Data and Science",4.0
729,Sales Account Executive,2.0
342,Ground Operations Crew,10.0
397,Manager of Product Design - CMOS Image Sensor (CIS),1.0
699,Database Administrator,61.0
19,Data Analyst - Expert with Excel,72.0
177,Package Handler - Part Time (Warehouse like),2.0
612,Continuous Improvement Intern (Summer),6.0
396,Project Engineer,1.0
445,Associate Attorney,1.0
233,"Senior Associate, Data Management & Quantitative Analysis",4.0
915,"Business Analyst (Atlanta,Chandler,Richmond)",9.0
76,System Engineer,2.0
265,Pharmaceutical quality Assurance Associate,6.0
455,Paid Social Specialist,15.0
796,Enterprise Product Manager,27.0
718,National Account Manager/Sales Account Manager,1.0
735,Tax Associate,19.0
384,Marketing Analyst,74.0
564,"Coordinating Streaming Producer, 247Sports",3.0
851,Camera Operator,6.0
506,Human Resources Project Manager,2.0
367,Design Integration Engineer,7.0
144,.Net Architect,12.0
885,Design Technician,2.0
69,Midwest Territory Account Manager,8.0
99,Quality System Engineer,8.0
396,Junior Account Executive,2.0
25,Cost Accountant,2.0
948,Continuous Improvement Engineer,3.0
891,"Senior Manager, Accounting",2.0
469,Sports-Minded Sales Representative,2.0
484,Sr C++ Developers,6.0
565,Press Operator,2.0
151,Scientist II - GMP Research Scientist (E. coli) - Recombinant Proteins (REP),4.0
144,Leisure Sales Manager,1.0
569,Compensation & Benefits Analyst,34.0
39,Data Architect,8.0
109,Senior Analytical Scientist,7.0
693,Radiology Technologist,1.0
42,Sr. Project / Program Manager - HYBRID,1.0
186,Call Center Response Specialist,12.0
935,Manufacturing Engineering Technician,3.0
398,Tax Manager,2.0
223,Accountant,4.0
634,"Physician (Director, Quality Management)",1.0
133,Manager Contract Administration,7.0
163,Electrical Integration Engineer,2.0
215,Digital Marketing Strategist,179.0
733,Business Analyst,68.0
235,Dotnet Developer,69.0
843,Global IT Support Analyst (Pennington),1.0
658,Architectural Designer,1.0
751,Warehouse Associate I,1.0
588,Engineering and Technology: Application Development Annual Internship 2024,3.0
9,Manager of Marketing Operations,3.0
74,Financial Analyst,5.0
954,SAP Program Manager,2.0
492,Sr. Embedded Site Reliability Engineer (Samsung Ads),7.0
913,Infrastructure Program Manager,8.0
253,"Analyst, Paid Search",4.0
230,Netsuite,8.0
519,Training and Development Specialist - Automotive,7.0
174,Pharmaceutical Sanitation Technician,1.0
653,Paralegal,3.0
168,"Product Marketing Manager, Customer Advocacy",36.0
170,Web Developer,1.0
393,Intellectual Property / Patent Partner (Litigation),1.0
946,Remote opportunity for P&C Senior Consulting Actuary - PR12733,1.0
795,QC Technician II,1.0
634,Labs FSP - Associate Research Scientist,3.0
194,IT Support Specialist,8.0
517,"Application Scientist II, Technical Services",1.0
29,IT Support Specialist,10.0
165,Complex Litigation Paralegal,1.0
422,Civil Engineering Intern - Summer 2024,1.0
339,"Senior Manager, Pharmacovigilance Quality & Compliance",2.0
648,Senior Agency Success Manager,1.0
496,System Support Analyst,8.0
365,Bench Store Manager - San Jose,1.0
833,Account Executive - Restaurant Tech AI / SaaS Start-Up,9.0
342,SR. TECHNICIAN - TECHNICIAN - Pilot Plant Operations and Maintenance,1.0
500,Sales Associate,1.0
657,System Analyst III,1.0
511,Systems Engineer,2.0
327,Data Governance Analyst,42.0
217,Android Developer / Architect ,9.0
301,Project Manager,4.0
132,Associate Recruiter,28.0
804,Associate Recruiter,15.0
70,Video Game Test Engineer,2.0
252,Property Accountant,1.0
415,Staffing Recruiter,8.0
787,Operations Technician,5.0
445,"Sr. Manager, Regulatory Affairs",2.0
876,General Accountant,15.0
182,Sr Professional Recruiter (Remote) - RPO Consultant,530.0
167,Accounts Payable Specialist,4.0
91,Embedded Threat Analyst Team Leader,6.0
714,Fundraising Events Specialist,19.0
858,Global Sales Manager,19.0
531,Mortgage Wholesale Account Executive,5.0
39,Senior Java Developer (W2 Only),9.0
126,Sr. Administrative Assistant,4.0
451,Electrical Foreman - Special Projects,1.0
173,Marketing Technologies Product Manager/ Product Owner-NA,2.0
653,APIGEE Developer,1.0
754,Human Resources Assistant,1.0
220,Clinical Advisor,1.0
638,Senior Legal Operations Specialist,8.0
58,"***AP Lead || Onsite in Houston, TX***",10.0
660,Assistant Store Manager,3.0
476,Facilities Project Manager,5.0
456,Forklift Operator (Farmbrook Plant) - D Shift (Nights) - $21.47 to start!,1.0
829,Supply Analyst - Hybrid,6.0
895,Account Manager,2.0
361,After Hours Data Center Engineer,11.0
935,Manager of Marketing Operations,4.0
1,Java Backend developer ,58.0
387,Individual Retirement Premier Customer Service Representative,16.0
973,Writer/Producer,1.0
348,Claims Adjuster - Workers Compensation,6.0
190,Contract Administrator II,12.0
505,"Associate, Regulatory Review - Multiple Open Positions",2.0
191,Life Science Research Professional 1,1.0
508,Business Intelligence Engineer II ,12.0
369,Community Associate,2.0
409,Mechanical Engineer,7.0
824,Regulatory Operations Manager - Multiple Positions Open,1.0
929,"Director, Marketing Automation & Operations",6.0
934,Cyber Security Engineer,57.0
117,Logistics Manager,6.0
134,Electrical Engineer Internship,4.0
58,Technical Writer,8.0
556,"Associate, Regulatory Review - Multiple Open Positions",4.0
685,Senior Pega Engineer,24.0
672,Product Data Hub Developer,1.0
173,Analytical Scientist II,2.0
829,Legal Data Analyst (Dallas/Chicago),26.0
815,Club General Manager,6.0
149,Work at Home Licensed Health Insurance Agent,7.0
80,Client Relationship Executive - Health Care,2.0
886,JAVA FULLSTACK DEVELOPER,18.0
213,Media Buyer,21.0
203,Sales Development Representative,40.0
764,Embedded Software Engineer ,13.0
229,Instructional Designer,5.0
676,Account Manager,3.0
227,Staff Accountant,3.0
659,"Manager, Regulatory Review - Multiple Open Positions",3.0
532,Project Engineer/Manager,2.0
441,SAP Ariba Consultant,1.0
402,Project Manager,1.0
47,Project Support Specialist / Graphic Designer,2.0
233,Generator Field Service Tech,3.0
305,Dry Etch Manufacturing Engineer,5.0
526,Senior PHP Developer,40.0
143,"Senior Manager, Deliver Operations Strategy",84.0
415,Accounts Payable/Accounts Receivable Manager,3.0
513,Controller,1.0
373,Vehicle Shop Technician ,1.0
566,Regulatory Operations Manager - Multiple Positions Open,4.0
886,Business Intelligence Engineer II ,14.0
259,Senior PHP Developer,31.0
656,Program Manager,31.0
471,Patient Care Coordinator,1.0
953,Entry-level Outside IT Sales Representative,1.0
971,Frontend Developer,3.0
12,Account Executive,1.0
330,Sales Operations Analyst,5.0
736,Software Design Engineer,21.0
784,Recruiting Coordinator,1.0
968,Head of Linux Product,8.0
358,Partner Marketing Learning Manager,4.0
972,Director - FP&A,2.0
408,"Program Manager for global computer technology company in Redmond, WA.",1.0
668,Family Law Paralegal,3.0
373,Tennis Sports Lead,4.0
8,Administrative Assistant,2.0
122,Web Designer,15.0
348,Vice President Finance,31.0
676,Director of Operations,4.0
90,Director of Marketing and Communications,7.0
648,Senior Cloud Engineer(Golang),3.0
698,Accountant,1.0
316,ETL Tester,20.0
178,Sales Manager - FORTH Atlanta,2.0
540,Territory Sales Manager,1.0
732,Office Manager for Prestigious Finance Firm,6.0
869,Customer Service Rep (Workplace Solutions Claims) – Remote,26.0
41,Sr. Android Developer,5.0
740,Director-FP&A,5.0
704,Coordinator,7.0
923,Senior Sales Consultant,2.0
502,".NET Developer (Azure) Roles, W-2 / Indiana based candidates preferred",1.0
959,"Sr Remote Japanese/English Interpreter and Translator for Global Automotive Company in Raymond, OH",1.0
145,Administrative Assistant Contract Support,1.0
201,Flutter Developer (Remote),29.0
929,Flight Control Design Engineer (utilizing Simulink) for a Hybrid eVTOL project in Southern California ,1.0
724,Recruiting Coordinator,1.0
461,Voice Engineer,22.0
732,Accountant,1.0
752,Strategy Analyst,2.0
925,Sales Development Representative,2.0
909,Legal Assistant for In-House Opportunity,2.0
558,Executive Assistant,14.0
547,Sr. Software Engineer - (Full Stack),40.0
253,Accounts Payable Manager,1.0
390,Office Assistant,4.0
594,TEMPORARY LIFE SCIENCE CONTRACTS ATTORNEY,5.0
883,Sales Development Representative,1.0
256,Chief Financial Officer,3.0
709,Manager FP&A,2.0
815,Vice President - Chief Operating Officer - Saxony,4.0
921,Continuous Improvement Production Supervisor,4.0
450,Project Engineer,1.0
10,Oracle Business Analyst,1.0
824,Senior Software Engineer,6.0
798,Chief Financial Officer,32.0
242,Packer Feeder,2.0
251,Field Engineer | AR Tech | Aerospace | Defense | Series B,1.0
877,Lead Java Developer,1.0
5,Senior Application Security Engineer,2.0
119,"Member, Board of Directors",1.0
801,Accounts Payable Specialist,2.0
374,Financial Representative,1.0
65,Technical Manager,3.0
146,Help Desk Supervisor,1.0
224,Project Manager,1.0
239,QA/QE LEAD,1.0
177,HR and Operations Manager,1.0
779,Sr. SAP SD OTC Consultant,4.0
853,Information Technology Project Coordinator,3.0
282,IT Buyer / Strategic  Sourcing Manager,2.0
63,Accountant,1.0
217,Document and Records Management Specialist ,1.0
854,Sales Manager: Oil and Gas - Texas,8.0
827,Management Trainee Program,1.0
795,Corporate Controller,14.0
689,Research Assistant,2.0
461,Sales and Operations Management Trainee,1.0
929,Reporting Analyst - 79249,4.0
610,"Director, SEO",2.0
105,Legal Assistant (Legal Access Officer),1.0
99,Procurement Analyst,2.0
511,Brand Ambassador,1.0
385,Technical Design Manager,2.0
405,Digital Marketing Specialist - Pets,43.0
823,Accounts Payable Specialist,1.0
518,Electrical Engineer,3.0
476,Human Resources Business Partner,16.0
977,Underground Electrician,1.0
709,Crash Data Analyst,3.0
863,Graphic Designer,18.0
645,Haul Truck Driver,1.0
870,Director of Accounting,2.0
771,Dental Territory Sales Manager,2.0
437,Human Resources Business Partner,4.0
23,"Design Engineer (CATIA) for a global automotive company in Raymond, OH",3.0
997,eCommerce Customer Service ,4.0
565,Bar Manager,1.0
677,Product Graphic Designer,24.0
714,Cloud Engineer,36.0
458,VP of Digital Enablement and Technology,1.0
83,701 WAREHOUSE OPERATOR-JAX (26000116),1.0
145,"Hardcore Dataplane Software Engineer. If you think like a packet, this job is for you!",9.0
85,Accounting Human Resources Manager,1.0
78,Senior Technical Recruiter,1.0
457,Marketing Content Manager,19.0
878,Accountant,4.0
1,Program Project Manager,2.0
51,Head of Product,4.0
685,CEO - All Services App (On-demand),4.0
717,Business Development Specialist-Mandarin Speaking,1.0
772,Employee Benefits Account Manager Team Lead,5.0
446,Entry Level Marketing Representative,2.0
449,Visual Inspector,1.0
881,Treasury and Payout Operations Manager,4.0
488,Robotics Software Engineer - Perception,51.0
800,Legal Assistant,2.0
34,Supply Chain Analyst,2.0
348,Information Technology Support Specialist,10.0
95,".Net Architect - Seattle, WA (Hybrid)",1.0
72,Software Engineer,195.0
551,DNA Analyst,2.0
154,Financial Analyst,10.0
250,General Counsel,20.0
674,Manufacturing Engineer,1.0
438,Information Technology Support Technician,2.0
118,Influencer Marketing Project,33.0
771,Sales Executive,14.0
891,Legal Assistant (Legal Access Officer),1.0
306,Executive Assistant,5.0
268,Unity Engineer I,1.0
961,Initial Appearance Attorney-Nighttime,1.0
54,Accounting Manager,1.0
236,Maintenance Generalist,1.0
389,"Senior Manager, Billing Operations – Remote",8.0
990,"Senior Accountant (↑ growth $30M svc co | WFH - ambitious, dynamic, & bright)",6.0
734,Intern: Marketing Finance and Operations (Summer 2024),3.0
763,Construction Superintendent,2.0
825,Personal Assistant,31.0
401,"Finance Manager, Capital Improvements",6.0
624,Associate Director Market Research,15.0
767,Food Safety Quality - 1st Shift,1.0
303,Senior Software Engineer,1.0
919,Media and Public Relations Coordinator (140200),1.0
207,Customer Service Associate (140208),8.0
229,Inventory Planner (140193),1.0
853,Product Analyst,14.0
910,Materials Manager,1.0
578,Financial Services Professional - No Experience,1.0
75,Financial Analyst,2.0
435,"Trading, Summer Intern",1.0
103,Payroll Administrator,4.0
422,Mechanical Engineer,1.0
704,Human Resources Coordinator,19.0
764,NLP/data science/Data Analysis(Intern apr 30),47.0
738,NFL Stadium - Event Client Account Manager,1.0
806,Senior Employee Experience Manger,3.0
306,RN-New Grad- Hire Ahead,1.0
98,Marketing Manager,19.0
850,Data Analyst,44.0
798,VP Human Resources-PST Segment,1.0
335,HQ District Sales Manager,3.0
859,Data Science intern ( Apr 30),4.0
435,Software Release Engineer (Java/React/Node) - FinTech Exchange Startup,16.0
447,Talent Acquisition Partner,4.0
994,Community Resource Center Specialist III,1.0
308,Planning/Store Planning - Intern,1.0
249,Senior Cloud DevOps Engineer - Remote,2.0
166,"HR Generalist, US",2.0
481,"Customer Success Manager, Donor Gamete Services",2.0
984,Investment and Treasury Officer,1.0
335,Retail Sales Print & Marketing Associate,1.0
542,Order Management Specialist,1.0
759,Business Development Associate (North America),1.0
106,Research Data Analyst 1 (75% FTE/Hybrid Opportunity),1.0
563,Lead Sales Associate,1.0
81,Database Administrator,4.0
133,Data Engineer (SAP ECC To HANA Migration),8.0
797,Scrum Master,4.0
900,Data Science/NLP intern ( Apr 30),4.0
138,Marketing Product Development Manager,1.0
184,Recruitment Coordinator,1.0
401,Forensic Engineer,2.0
330,Operations Manager,1.0
785,Functional Tester Solution Specialist,1.0
508,"Analyst Sr, Digital Product Analytics",1.0
852,Appointment Setter,1.0
984,Business Process Analyst,2.0
69,Sales Specialist,2.0
546,Package Handler - Part Time (Warehouse like),1.0
774,Senior Estimator,1.0
53,Production Planner,1.0
450,DC Department Manager 2nd Shift,1.0
205,Package Handler - Part Time (Warehouse like),2.0
126,Test Associate,1.0
747,VP Global Security Operations,1.0
43,Market Support Representative (Remote),2.0
752,Global Customer Support Specialist,1.0
971,Global Customer Support Specialist,2.0
883,Stocker / Cashier,1.0
111,Gaming and Media - Visual Designer,45.0
761,Entry Level Microbiology Technician - No experience needed!,1.0
663,IT Help Desk Support Specialist,1.0
183,Azure Engineer,1.0
848,Data Engineer,2.0
95,Sales Consultant,2.0
971,Scrum Master (Coach),1.0
374,Lead Development and Analytics Engineer,1.0
912,QA Clinical Supplies Specialist (Hybrid Schedule),1.0
520,Business Strategy Analyst (Payments),3.0
900,Senior Financial Analyst,2.0
360,Accounts Receivable Representative,3.0
900,Product Integrity Engineer,1.0
696,Full Stack Developer,10.0
281,QA Reviewer,4.0
195,Business Process Analyst II,4.0
864,Program Administrator,1.0
195,Director of Product Development,1.0
667,Data Engineer,4.0
93,Resy Customer Success Manager - New York,4.0
672,Senior Financial Analyst,2.0
946,SOX Senior Manager,1.0
61,Corporate Controller,1.0
634,Sales Consultant,1.0
51,Quality Control Translator (German),1.0
403,Remote Utilization Management Nurse,2.0
789,Lead Compliance Specialist,4.0
5,Corporate Attorney,3.0
466,Stylist,1.0
604,Human Resources Manager,2.0
682,"Regional Training Manager, Mid-West USA",1.0
829,Financial Analyst,8.0
534,Cloud Systems Engineer (Security),2.0
405,Remote .NET Developer,14.0
838,Sales Consultant,1.0
513,Staff Back End Engineer - Res & Guest,2.0
645,Staff Back End Engineer - Res & Guest,2.0
233,Front Desk Receptionist,1.0
524,Clinical Appeals Coordinator,2.0
346,Staff Back End Engineer - Res & Guest,2.0
46,Staff Back End Engineer - Res & Guest,1.0
546,Software Engineer I,1.0
945,Events Director,3.0
78,Marketing Specialist,1.0
730,Climate Sustainability Intern,1.0
813,Project Administrator,1.0
923,Human Resources Assistant,2.0
73,Front Office Manager,1.0
794,Business Sales & Delivery Executive - SAP,2.0
249,Product Manager,2.0
